token,job_link,is_relevant,reason,score
stripe,https://job-boards.greenhouse.io/stripe/jobs/7656504,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7089901,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7214197,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7227498,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7456364,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7650177,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7584735,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7767151,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7230921,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7430332,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7430296,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/5423044,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7664549,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7815282,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7309521,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7809397,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7697973,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7594866,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7355652,no,title_mismatch,20
stripe,https://job-boards.greenhouse.io/stripe/jobs/7633559,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7739207,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/6570253,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/6470774,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/6570259,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7601119,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7355424,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7813755,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7601347,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7359215,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7688908,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7739104,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7306952,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7825561,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7790430,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7294292,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7325566,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7736171,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7776179,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7657732,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7820898,no,title_mismatch,40
stripe,https://job-boards.greenhouse.io/stripe/jobs/7827230,no,title_mismatch,40
stripe,https://job-boards.greenhouse.io/stripe/jobs/7551324,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7457268,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7704660,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/5323514,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7688069,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7202630,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7409691,no,excluded:intern,40
stripe,https://job-boards.greenhouse.io/stripe/jobs/7602338,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7373865,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7364278,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/6898905,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7788088,no,excluded:intern,20
stripe,https://job-boards.greenhouse.io/stripe/jobs/7808471,no,excluded:intern,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7277110,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7618977,no,excluded:intern,15
stripe,https://job-boards.greenhouse.io/stripe/jobs/7529428,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7230670,no,excluded:intern,35
stripe,https://job-boards.greenhouse.io/stripe/jobs/7600792,no,excluded:intern,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7436194,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7176977,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7532256,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7543868,no,excluded:intern,35
stripe,https://job-boards.greenhouse.io/stripe/jobs/7210115,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7812279,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7376835,no,excluded:intern,15
stripe,https://job-boards.greenhouse.io/stripe/jobs/7555999,no,excluded:intern,25
stripe,https://job-boards.greenhouse.io/stripe/jobs/7208537,no,excluded:intern,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7206515,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7529787,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/6717520,no,excluded:intern,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7761694,no,excluded:intern,40
stripe,https://job-boards.greenhouse.io/stripe/jobs/7396679,no,excluded:intern,35
stripe,https://job-boards.greenhouse.io/stripe/jobs/7826761,no,excluded:intern,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/6967304,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7507904,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7366524,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7574860,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7601663,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7619227,no,title_mismatch,15
stripe,https://job-boards.greenhouse.io/stripe/jobs/7574857,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7784353,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7396509,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7601673,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7361440,no,title_mismatch,15
stripe,https://job-boards.greenhouse.io/stripe/jobs/7703909,no,title_mismatch,15
stripe,https://job-boards.greenhouse.io/stripe/jobs/7442995,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7434912,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7739211,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7120766,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7380371,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7377591,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7377593,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7365914,no,title_mismatch,15
stripe,https://job-boards.greenhouse.io/stripe/jobs/6372750,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7801457,no,title_mismatch,15
stripe,https://job-boards.greenhouse.io/stripe/jobs/7568328,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7369269,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7430826,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7548037,no,excluded:intern,40
stripe,https://job-boards.greenhouse.io/stripe/jobs/7714564,no,title_mismatch,15
stripe,https://job-boards.greenhouse.io/stripe/jobs/7280343,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7217778,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7416957,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7716032,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7600571,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7536458,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7812856,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7819059,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7550590,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7767063,no,excluded:intern,20
stripe,https://job-boards.greenhouse.io/stripe/jobs/7746721,no,excluded:intern,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7718488,no,excluded:intern,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7705412,no,excluded:intern,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7645717,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7676921,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7577505,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7822560,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7708538,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7667847,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7761131,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7397878,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7733723,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7624667,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7751786,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7745694,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7290256,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7549012,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/6458492,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/6613516,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7781671,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/6941317,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7594376,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7076173,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7564690,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7204777,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7782773,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7366283,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7812348,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7719602,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7779294,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7543679,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7653021,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7778643,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7749540,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7417090,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/6932491,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7685855,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7678655,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7377101,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7812235,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7718947,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7645713,no,title_mismatch,15
stripe,https://job-boards.greenhouse.io/stripe/jobs/7587393,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7793069,no,title_mismatch,35
stripe,https://job-boards.greenhouse.io/stripe/jobs/7555681,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7587355,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7645711,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7807286,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7684280,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7463165,no,title_mismatch,15
stripe,https://job-boards.greenhouse.io/stripe/jobs/7530580,no,title_mismatch,5
stripe,https://job-boards.greenhouse.io/stripe/jobs/7618545,no,title_mismatch,10
stripe,https://job-boards.greenhouse.io/stripe/jobs/7804290,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7593583,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7738241,no,title_mismatch,0
stripe,https://job-boards.greenhouse.io/stripe/jobs/7587814,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8369239002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8483526002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8455252002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8504399002,no,title_mismatch,10
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8405075002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8503886002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8448693002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8442932002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8442934002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8515112002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8500582002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8521468002,no,title_mismatch,10
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8521484002,no,title_mismatch,10
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8480283002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8508337002,no,title_mismatch,25
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8508389002,no,title_mismatch,25
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8448942002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8448961002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8398191002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8398180002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8449530002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8405083002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8425895002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8425925002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8414252002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8414266002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8479051002,no,title_mismatch,10
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8479067002,no,title_mismatch,10
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8517116002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8517138002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8489240002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8449895002,no,excluded:intern,35
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8400553002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8400588002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8491743002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8240009002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8444398002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8374797002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8446736002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8444411002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8215862002,no,title_mismatch,5
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8217266002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8453396002,no,title_mismatch,5
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8385181002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8385180002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8345186002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8453338002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8455014002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8455005002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8385137002,no,title_mismatch,10
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8468556002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8468545002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8400423002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8424809002,no,title_mismatch,5
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8054750002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8318257002,no,excluded:intern,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8393272002,no,excluded:intern,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8325266002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8494064002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8521454002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8449936002,no,excluded:intern,35
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8390632002,no,excluded:intern,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8489189002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8402493002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8385193002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8385195002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8400738002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/7833425002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8377539002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8455943002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8409034002,no,title_mismatch,5
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8393330002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8230258002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8474673002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8400497002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8400447002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8512566002,no,excluded:senior,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8488912002,no,excluded:senior,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8445379002,no,excluded:intern,10
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8510793002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8465989002,no,title_mismatch,15
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8466009002,no,title_mismatch,15
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8322733002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8200009002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8200010002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8471742002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8471736002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8489365002,no,excluded:staff,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8492085002,no,title_mismatch,0
duolingo,https://job-boards.greenhouse.io/duolingo/jobs/8521575002,no,title_mismatch,0
figma,https://job-boards.greenhouse.io/figma/jobs/5822886004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5364702004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5426468004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5579204004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5783812004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5458801004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5428656004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5798928004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5803515004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5806875004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5760223004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5755146004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5422236004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5576544004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5415515004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5844225004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5783321004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5809131004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5694259004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5647851004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5729844004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5558737004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5753209004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5797769004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5756182004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5707966004,no,title_mismatch,25
figma,https://job-boards.greenhouse.io/figma/jobs/5633324004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5802956004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5836962004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5832782004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5971174004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5893911004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5699991004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5817899004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5765928004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5976498004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5817390004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5220003004,no,excluded:intern,30
figma,https://job-boards.greenhouse.io/figma/jobs/5840332004,no,excluded:intern,55
figma,https://job-boards.greenhouse.io/figma/jobs/5552580004,no,title_mismatch,30
figma,https://job-boards.greenhouse.io/figma/jobs/5976930004,no,title_mismatch,35
figma,https://job-boards.greenhouse.io/figma/jobs/5790731004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5692764004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5834922004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5969647004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5841222004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5843289004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5728495004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5850497004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5787289004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5848022004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5812567004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5820284004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5835172004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5813967004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5660873004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5756184004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5724297004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5828494004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5781862004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5615966004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5978411004,no,title_mismatch,15
figma,https://job-boards.greenhouse.io/figma/jobs/5839964004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5969046004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5840805004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5977327004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5721644004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5802466004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5813865004,no,title_mismatch,20
figma,https://job-boards.greenhouse.io/figma/jobs/5729141004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5811082004,no,title_mismatch,5
